file_id,gap_index,gap_start_ms,gap_end_ms,gap_ms,gap_sec,prev_speaker,next_speaker,speaker_change,prev_duration_sec,next_duration_sec,prev_text_len,next_text_len,prev_word_count,next_word_count,prev_avg_conf,prev_last_conf,next_avg_conf,prev_is_question,next_is_question,prev_text,next_text
3821,71,439895,442849,2954,2.954,SPEAKER_0,SPEAKER_1,True,3.86,3.221,33,29,10,7,0.994,0.999,0.9791428571428571,True,False,옷이나 신발 크기가 작은 걸 입거나 신고 다닌 적이 있나요?,항상 그래요. 크기도 계절도 맞지 않는 것들뿐이에요.
0004,2,9940,12880,2940,2.94,SPEAKER_0,SPEAKER_1,True,1.14,0.5,10,6,2,1,0.995,0.99,0.984,True,False,누구에게 맞았어요?,아빠한테요.
0004,43,185195,188135,2940,2.94,SPEAKER_1,SPEAKER_0,True,0.5,1.54,4,12,1,3,0.978,0.978,0.964,False,True,좋아요.,어떤 부분에서 좋아요?
0004,52,231330,234270,2940,2.94,SPEAKER_1,SPEAKER_0,True,3.38,2.18,30,17,7,5,0.938,0.95,0.9994,False,True,새아빠가 사라졌으면 좋겠는데 그러지 않을 것 같아서요.,커서 어떤 사람이 되고 싶어요?
0005,46,217250,220190,2940,2.94,SPEAKER_1,SPEAKER_0,True,0.5,1.7,6,14,1,4,0.878,0.878,0.94025,False,True,여동생이요.,어떤 점에서 걱정이 돼요?
0005,106,535020,537960,2940,2.94,SPEAKER_0,SPEAKER_1,True,3.62,0.5,36,4,10,1,0.9835,0.992,0.534,True,False,생각하고 싶지 않은데도 자꾸 안 좋은 기억이 떠오른 적이 있나요?,아니요.
0006,49,222360,225300,2940,2.94,SPEAKER_1,SPEAKER_0,True,1.06,2.741,8,23,2,7,0.9645,1.0,0.9985714285714286,False,True,네. 힘들어요.,한 달에 몇 번 정도 불편하거나 힘든가요?
0006,138,635925,638865,2940,2.94,SPEAKER_1,SPEAKER_0,True,1.38,3.94,10,34,3,10,0.997,0.991,0.9961,False,True,엄마가 때릴 때요.,안 좋은 기억 때문에 괴로워서 죽고 싶다고 생각한 적 있나요?
0216,7,30580,33520,2940,2.94,SPEAKER_1,SPEAKER_0,True,1.14,3.3,8,26,2,8,0.876,0.947,0.92675,False,True,일주일 전이요.,최근 일주일 동안 짜증 나거나 화난 적이 있을까
0216,68,346675,349615,2940,2.94,SPEAKER_0,SPEAKER_1,True,2.261,6.265,24,40,6,10,0.9938333333333333,0.971,0.9043,True,False,없어요. 어떨 때 마음이 복잡하거나 힘들까?,체육관 선생님이 바지랑 팬티 벗겨서 학교 가는게 너무 창피하고 힘들어요.
0379,57,313815,316755,2940,2.94,SPEAKER_1,SPEAKER_0,True,2.5,1.141,19,8,6,3,0.8496666666666667,0.913,0.9983333333333333,False,False,느껴 아니요 안 행복한 거 같아요.,왜 그렇게 느껴
0379,100,585760,588700,2940,2.94,SPEAKER_1,SPEAKER_0,True,0.5,4.58,4,35,1,10,0.979,0.979,0.9819,False,True,아니요.,집에서 어른들끼리 소리 지르면서 싸우는 걸 듣거나 본 적 있어?
1112,20,120240,123180,2940,2.94,SPEAKER_1,SPEAKER_0,True,2.5,3.3,22,23,7,7,0.9712857142857143,0.987,0.9754285714285714,False,True,새벽 한 시에 자고 일곱 시에 일어나요.,아침에 일어났을 때 몸 상태는 좀 어때요?
1112,22,131405,134345,2940,2.94,SPEAKER_1,SPEAKER_0,True,0.741,4.82,8,32,2,9,0.9964999999999999,0.997,0.9484444444444444,False,False,좋은 편이에요.,평소에 잠들기 힘들거나 잠 자는 도중에 자주 깨기도 해요.
2315,14,69515,72455,2940,2.94,SPEAKER_0,SPEAKER_0,False,2.98,1.54,29,16,9,5,0.9344444444444444,0.985,0.892,False,True,비 올 줄 모르고 오전에 안 가져갔는데 비가 와서요.,짜증 나는 일이 자주 있나요?
2315,16,79210,82150,2940,2.94,SPEAKER_0,SPEAKER_0,False,1.54,2.34,14,22,4,6,0.8474999999999999,0.989,0.993,False,True,일주일에 한두 번 정도요.,그럼 짜증이나 화가 나면 어떻게 풀어요?
2315,17,84490,87430,2940,2.94,SPEAKER_0,SPEAKER_0,False,2.34,2.98,22,24,6,5,0.993,0.99,0.9598,True,False,그럼 짜증이나 화가 나면 어떻게 풀어요?,엄마 아빠랑 이야기하거나 친구들이랑 놀아요.
2315,20,101055,103995,2940,2.94,SPEAKER_0,SPEAKER_0,False,1.78,1.94,19,18,6,5,0.9923333333333333,0.987,0.9974,False,True,열 시에 자고 일곱 시에 일어나요.,자고 일어나면 몸 상태는 어때요?
2315,60,296335,299275,2940,2.94,SPEAKER_0,SPEAKER_0,False,3.701,1.46,34,14,10,4,0.9498,0.992,0.83925,True,False,배가 고픈데 먹을 게 없어서 굶은 적이 있나요? 왜 그랬나요?,아니요 그런 적은 없어요.
2560,15,83950,86890,2940,2.94,SPEAKER_1,SPEAKER_0,True,3.14,1.78,26,18,7,6,0.974,0.901,0.975,False,True,맛있는 것도 먹고 친구랑 연락하면 조금 나아요.,몇 시에 자고 몇 시에 일어나요?
2560,44,216575,219515,2940,2.94,SPEAKER_0,SPEAKER_1,True,1.94,3.78,16,31,5,8,0.9966,0.984,0.988125,True,False,요즘 가장 큰 걱정이 뭐예요?,엄마가 매일 공부하기만 하고 제 생각을 들어주지 않아요.
2560,49,239965,242905,2940,2.94,SPEAKER_0,SPEAKER_1,True,1.14,2.5,10,24,3,6,0.8156666666666667,0.917,0.998,True,False,행복한 거 같아요?,엄마가 힘들게 하긴 하지만 그래도 행복해요.
2560,63,309280,312220,2940,2.94,SPEAKER_0,SPEAKER_1,True,2.82,1.22,29,9,8,3,0.97425,0.988,0.9953333333333333,True,False,아픈 곳이 있는데 병원에 데려가지 않은 적이 있어요?,병원 바로 가요.
2560,66,324015,326955,2940,2.94,SPEAKER_1,SPEAKER_0,True,2.661,4.355,9,34,3,10,0.9596666666666667,0.993,0.9713,False,False,없던 것 같아요.,옷이나 신발이 작은 걸 입거나 신고 다닌 적 있어요? 없어요.
2560,97,489260,492200,2940,2.94,SPEAKER_1,SPEAKER_0,True,0.66,2.661,7,25,2,6,0.999,1.0,0.9906666666666667,False,True,친구들이랑 잘,지내요. 어떨 때 마음이 복잡하거나 힘들어요?
2674,25,136600,139540,2940,2.94,SPEAKER_1,SPEAKER_0,True,4.895,3.221,40,24,12,6,0.9438333333333333,0.986,0.9488333333333333,False,True,자주 깨요. 아마 할아버지 코 구는 소리가 너무 심해서 그런 것 같아요.,평소에 할아버지는 어떤 표정을 자주 짓나요?
2677,16,84750,87690,2940,2.94,SPEAKER_1,SPEAKER_0,True,1.38,4.581,12,32,3,10,0.97,0.939,0.9463,False,False,몸이 갈렸고 상쾌해요.,평소에 잠이 들기 힘들거나 잠 자는 중간에 자주 깨기도 해
3821,79,491835,494775,2940,2.94,SPEAKER_0,SPEAKER_1,True,2.66,2.34,23,20,6,5,0.9996666666666667,0.998,0.9986,True,False,아빠의 어떤 말이나 행동 때문에 그랬어요?,우리를 전혀 돌봐주지 않는 행동이요.
3821,95,608130,611070,2940,2.94,SPEAKER_0,SPEAKER_1,True,4.02,0.5,34,4,9,1,0.9615555555555556,0.999,0.819,True,False,가족들끼리 소리를 지르면서 싸우는 걸 듣거나 본 적이 있나요?,아니요.
3821,102,645325,648265,2940,2.94,SPEAKER_1,SPEAKER_0,True,0.5,3.14,4,27,1,8,0.995,0.995,0.9865,False,True,없어요.,"잠잘 때 주로 어떤 꿈을 꾸나요, 악몽을 꾸나요?"
3891,33,187140,190080,2940,2.94,SPEAKER_0,SPEAKER_1,True,1.38,0.66,13,7,3,2,0.9726666666666667,0.996,0.9784999999999999,True,False,형제자매는 몇 명이에요?,저 혼자예요.
3891,58,345150,348090,2940,2.94,SPEAKER_1,SPEAKER_0,True,0.5,2.66,5,26,1,8,0.991,0.991,0.9655,False,True,삼촌이요.,배가 고픈데 먹을 게 없어서 굶은 적이 있나요?
5036,99,476655,479595,2940,2.94,SPEAKER_0,SPEAKER_0,False,4.9,2.18,32,21,9,7,0.8991111111111111,0.722,0.9392857142857143,False,True,엄마가 그럴 때마다 죽고 싶었어요 근데 너 무서워서 그러진,못했어요 잠잘 때 주로 어떤 꿈을 꿔?
5069,27,136850,139790,2940,2.94,SPEAKER_0,SPEAKER_1,True,2.26,1.62,24,12,6,3,0.9593333333333334,0.797,0.9993333333333333,True,False,평소에 어머니는 어떤 표정을 자주 지으셨어?,엄마도 표정이 없어요.
5069,87,463905,466845,2940,2.94,SPEAKER_1,SPEAKER_0,True,1.86,4.18,18,37,5,8,0.8284,0.943,0.979625,False,True,이런 질문은 짜증 나요. 없어요.,친구가 싫다고 하는데도 계속해서 연락하거나 따라다니는 사람이 있어?
5113,16,85270,88210,2940,2.94,SPEAKER_0,SPEAKER_0,False,0.5,1.62,5,14,1,4,0.822,0.822,0.81875,False,True,짜증나요.,무엇 때문에 짜증이 났어?
5113,24,137110,140050,2940,2.94,SPEAKER_0,SPEAKER_0,False,2.34,0.82,20,6,6,2,0.9713333333333334,0.995,0.8705,True,False,아침에 일어났을 때 몸 상태는 어때?,그냥 그래요
5113,26,148015,150955,2940,2.94,SPEAKER_0,SPEAKER_0,False,3.78,1.62,36,14,10,5,0.9333,0.474,0.9184,True,False,평소에 잠이 들기 힘들거나 잠자는 중간에 자주 깨는 경우가 있어?,아니요 잘 자는 것 같아요
5113,41,231525,234465,2940,2.94,SPEAKER_0,SPEAKER_0,False,3.06,1.22,17,13,4,3,0.9275,0.93,0.8583333333333333,True,False,친구들이랑은 주로 뭐하고 놀아?,학교에서 같이 야구해요.
5113,46,252735,255675,2940,2.94,SPEAKER_0,SPEAKER_0,False,1.14,1.7,7,15,2,4,0.7355,0.475,0.9924999999999999,False,True,선생님 좋아요,어떤 부분에서 그렇게 느껴?
0006,13,58300,61239,2939,2.939,SPEAKER_1,SPEAKER_0,True,1.62,2.981,13,20,3,6,0.9816666666666667,0.992,0.9665,False,True,엄마가 때리고 화내서요.,최근 짜증이나 화가 난 적이 있나요?
1112,52,340010,342949,2939,2.939,SPEAKER_0,SPEAKER_1,True,5.54,3.221,25,23,6,6,0.9343333333333333,0.772,0.8391666666666666,False,False,성적 때문에 생활이 불편하거나 힘들어요? 네.,일주일에 한두 번 정도 문득문득 힘들어요.
1112,120,831260,834199,2939,2.939,SPEAKER_1,SPEAKER_0,True,2.34,2.821,18,24,4,7,0.82925,0.869,0.9915714285714285,False,True,가끔이요. 일 주일에 한두번이요.,이런 싫은 기억이 떠오를 때 어떻게 하나요?
2560,17,93485,96424,2939,2.939,SPEAKER_1,SPEAKER_0,True,2.02,2.181,19,20,6,6,0.8948333333333334,0.76,0.9271666666666667,False,True,열두 시에 자서 일곱 시에 일어나요,아침 일어났을 때 몸 상태가 어때요?
2560,85,427605,430544,2939,2.939,SPEAKER_1,SPEAKER_0,True,1.14,1.621,8,14,2,4,0.8654999999999999,0.756,0.9615,False,True,아니요 없어요.,혼날 때는 어떻게 혼나요?
2560,92,463551,466490,2939,2.939,SPEAKER_0,SPEAKER_1,True,4.021,1.061,34,9,7,3,0.9678571428571429,0.987,0.993,True,False,내가 싫다는데도 계속해서 연락하거나 따라다니는 사람이 있어요?,없는 것 같아요.
2677,97,507206,510145,2939,2.939,SPEAKER_1,SPEAKER_0,True,8.181,2.021,59,15,16,6,0.9065625,0.611,0.9748333333333333,False,False,죽고 싶다는 생각은 해본 적 있는데 아빠처럼 자해하거나 진짜 죽고 싶지는 않아요. 시도해 본 적도 없구요.,잠잘 때 주로 어떤 꿈을 꿔
3821,99,628161,631100,2939,2.939,SPEAKER_0,SPEAKER_1,True,2.181,1.701,20,17,5,5,0.998,0.99,0.9992,True,False,어떨 때 마음이 복잡하거나 힘든가요?,집에 갈 때마다 너무 힘들어요.
3891,0,4900,7839,2939,2.939,SPEAKER_0,SPEAKER_1,True,3.22,1.221,33,11,8,3,0.898875,0.939,0.9913333333333333,True,False,최근에 건강한지 아니면 아픈 곳이 있었는지 이야기해 줄래요?,아픈 곳은 없었어요.
5069,76,402521,405460,2939,2.939,SPEAKER_1,SPEAKER_0,True,1.541,4.98,12,48,3,12,0.792,0.991,0.896,False,True,아니요 관심이 없어요.,어른들이 집에서 쫓아내거나 버리겠다고 말하거나 어디에 가두고 못 나오게 한 적이 있어?
0004,80,398240,401175,2935,2.935,SPEAKER_1,SPEAKER_0,True,1.06,3.46,7,26,3,7,0.9733333333333334,0.936,0.9991428571428571,False,True,꿈을 안 꿔요,아까 자다가 자주 깬다고 했는데 이유가 뭐예요?
2315,67,329085,332020,2935,2.935,SPEAKER_0,SPEAKER_0,False,0.66,3.3,7,37,2,9,0.983,0.974,0.9961111111111111,False,True,안 그랬어요.,인터넷이나 휴대폰을 가지고 노는 시간은 하루에 몇 시간 정도인가요?
2560,56,276505,279440,2935,2.935,SPEAKER_1,SPEAKER_0,True,3.54,2.26,31,21,7,5,0.9521428571428572,0.954,0.9512,False,True,제가 친구들을 스타일링을 해주는데 엄청 잘한다고 했어요.,집에서 주로 돌봐주는 사람이 누구예요?
0379,61,346525,349450,2925,2.925,SPEAKER_1,SPEAKER_0,True,0.5,2.98,2,23,1,7,0.916,0.916,0.8688571428571429,False,False,네.,집에서 주로 나를 돌봐 주는 어른은 누구야
1112,41,276425,279350,2925,2.925,SPEAKER_1,SPEAKER_0,True,11.381,2.34,76,17,20,4,0.95025,0.996,0.8612500000000001,False,False,"네, 언니가 공부를 잘하거든요. 이번에도 전교 일 등 했어요. 그래서 그런지 엄마 아빠가 언니를 훨씬 더 예뻐하고 언니한테 더 관대해요.",친구들이랑은 주로 뭐하고 놀아요
2315,55,270815,273740,2925,2.925,SPEAKER_0,SPEAKER_0,False,1.54,2.42,15,24,4,6,0.9465,0.829,0.9688333333333333,False,True,여러 나라에 가보고 싶어서요,집에서 주로 나를 돌봐준 어른은 누구인가요?
5036,52,225500,228425,2925,2.925,SPEAKER_1,SPEAKER_0,True,2.1,3.54,16,24,5,6,0.9601999999999999,0.954,0.9598333333333333,False,True,저는 아무것도 못할 것 같아요,집에서 주로 친구를 돌봐주는 어른은 누구야?
0004,41,176980,179895,2915,2.915,SPEAKER_1,SPEAKER_0,True,1.78,2.38,14,19,5,4,0.9726,0.993,0.86175,False,True,친한 친구 두 명 있어요.,"담임 선생님을 좋아해요, 싫어해요?"
0379,111,650890,653805,2915,2.915,SPEAKER_0,SPEAKER_1,True,7.14,9.22,47,55,12,16,0.9453333333333334,0.964,0.916,True,False,잠들기 힘들고 잠자는 중간에 자주 깼던 이유가 무섭거나 힘들었던 그런 경험 때문이야?,잠들기 힘들거나 잠자는 중간에 자주 깨진 않는데요 평소에 꿈을 너무 많이 꿔서 잔 것 같지가 않아요
1112,99,691825,694740,2915,2.915,SPEAKER_0,SPEAKER_1,True,9.38,0.5,64,4,15,1,0.9801333333333333,0.999,0.378,True,False,인터넷이나 휴대폰을 통해 성적인 목적으로 나의 신체부위를 사진이나 영상을 찍어 누구에게 보내거나 올린 적이 있나요?,아니요.
1136,91,508205,511120,2915,2.915,SPEAKER_1,SPEAKER_0,True,3.14,4.5,30,38,9,11,0.9497777777777777,0.999,0.9805454545454545,False,True,아니요. 부모님이 싸울 때 저는 방 안에 숨어 있어요.,부모님이 싸운 것 때문에 경찰이 오거나 다른 사람들이 온 적이 있니?
5069,93,502795,505710,2915,2.915,SPEAKER_1,SPEAKER_0,True,4.66,3.86,42,34,13,9,0.9263076923076923,0.538,0.9221111111111111,False,True,엄마는 가끔 술 먹어요. 근데 혼자 조용히 먹기만 하고 또 안 치우고 그래요,친구나 또래가 나를 자주 놀리거나 괴롭힌다고 느낀 적이 있어?
0006,110,507215,510120,2905,2.905,SPEAKER_1,SPEAKER_0,True,1.38,4.5,10,36,3,9,0.9516666666666667,0.998,0.9913333333333333,False,True,"아뇨, 안 갔어요.",원하지 않는데도 누군가 몸을 만지거나 보여달라고 한 적이 있나요?
0184,59,275355,278260,2905,2.905,SPEAKER_1,SPEAKER_0,True,3.46,1.7,30,13,7,4,0.9631428571428572,0.894,0.9844999999999999,False,True,담임 선생님이 체육 선생님이라서 축구 자주 시켜줘서요.,요즘 걱정하는 게 있어?
0184,111,546230,549135,2905,2.905,SPEAKER_0,SPEAKER_1,True,3.54,0.5,28,4,8,1,0.9944999999999999,0.993,0.986,True,False,생각하기 싫은데도 자꾸 그 기억이 떠오른 적 있어?,아니요.
2560,106,535585,538490,2905,2.905,SPEAKER_0,SPEAKER_1,True,3.54,0.5,32,4,9,1,0.9907777777777778,0.995,0.985,True,False,생각하고 싶지 않은데 자꾸 그 기억이 떠오른 적이 있어요?,아니요.
3891,4,25075,27980,2905,2.905,SPEAKER_0,SPEAKER_1,True,1.22,1.14,12,8,4,3,0.97325,0.97,0.9716666666666667,True,False,뭘 할 때가 즐겁나요?,TV 볼 때요.
5036,23,104745,107650,2905,2.905,SPEAKER_0,SPEAKER_1,True,4.02,0.5,32,3,8,1,0.921875,0.865,0.516,True,False,평소에 잠들기 힘들다거나 잠자는 중간에 자주 깨는 편이야?,아니요
0379,83,478510,481405,2895,2.895,SPEAKER_0,SPEAKER_1,True,1.061,13.14,8,74,2,19,0.982,0.968,0.9678947368421053,True,False,어떻게 했는데?,뽀뽀하다가 갑자기 제 가슴 만지고 밑에 만지려고 해서 제가 하지 말라고 밀쳤는데도 계속 하려고 했어요. 그래서 발로 차고 도망쳤어요.
1786,88,464580,467475,2895,2.895,SPEAKER_0,SPEAKER_0,False,2.5,4.26,24,43,7,11,0.9359999999999999,0.993,0.9908181818181818,False,True,없어요. 엄마 아빠는 서로 소리 안 질러요.,어른이 아닌 주변 사람들이 나를 자주 놀리거나 괴롭힌다고 느낀 적이 있었나요?
3891,57,341755,344650,2895,2.895,SPEAKER_0,SPEAKER_1,True,2.66,0.5,25,5,6,1,0.9973333333333333,0.998,0.991,True,False,집에서 주로 나를 돌봐주는 어른은 누구인가요?,삼촌이요.
5113,45,248700,251595,2895,2.895,SPEAKER_0,SPEAKER_0,False,1.621,1.14,14,7,3,2,0.917,0.932,0.7355,True,False,담임 선생님은 좋아하시러?,선생님 좋아요
2560,91,456645,459530,2885,2.885,SPEAKER_1,SPEAKER_0,True,0.981,4.021,8,34,2,7,0.909,0.929,0.9678571428571429,False,True,아니요 없어요.,내가 싫다는데도 계속해서 연락하거나 따라다니는 사람이 있어요?
3242,44,257290,260175,2885,2.885,SPEAKER_1,SPEAKER_1,False,3.221,2.58,30,20,7,5,0.9938571428571429,0.992,0.9918,False,True,저를 이렇게 다치게 했잖아요. 정말 무서운 사람이에요.,요즘 가장 큰 걱정거리는 무엇인가요?
0005,34,159265,162140,2875,2.875,SPEAKER_1,SPEAKER_0,True,2.66,2.82,25,28,7,7,0.9468571428571428,0.988,0.9328571428571428,False,True,사이 좋아요. 제가 잘 챙겨 주는 편이라서요.,할아버지가 동생과 나를 차별한다고 느낀 적 있어요?
0006,21,96100,98975,2875,2.875,SPEAKER_1,SPEAKER_0,True,2.341,3.62,19,20,6,5,0.9975,0.998,0.9996,False,True,열 시에 자고 일곱 시에 일어나요.,아침에 일어나면 몸 상태는 어떤가요?
0184,102,489730,492605,2875,2.875,SPEAKER_0,SPEAKER_1,True,3.221,3.94,27,33,7,9,0.9928571428571429,0.997,0.9339999999999999,True,False,친구들이 자주 놀리거나 괴롭힌다고 느낀 적 있어?,아니요. 우리 애들 다 착하고 재밌어요. 아무도 안 그래요.
1136,66,367005,369880,2875,2.875,SPEAKER_1,SPEAKER_0,True,1.461,4.34,10,36,3,9,0.9696666666666667,0.924,0.9708888888888889,False,True,항상 엄마가 와요.,부모님이나 선생님 같은 어른들 때문에 억울하거나 슬픈 적이 있어?
2560,34,174515,177390,2875,2.875,SPEAKER_0,SPEAKER_1,True,1.3,0.5,9,4,2,1,0.8454999999999999,0.99,0.998,True,False,형제자매 있어요?,없어요.
2674,40,224990,227865,2875,2.875,SPEAKER_1,SPEAKER_0,True,4.9,1.541,34,13,8,4,0.99525,0.996,0.99675,False,True,친구들이랑 주로 운동해요. 축구도 하고 태권도도 같이 다녀요.,주로 몇 명이랑 놀아요?
2674,48,263655,266530,2875,2.875,SPEAKER_1,SPEAKER_0,True,0.74,1.78,7,14,2,4,0.9844999999999999,0.995,0.9572499999999999,False,True,저 스스로요.,어떤 점에서 걱정이 돼요?
2674,68,372735,375610,2875,2.875,SPEAKER_0,SPEAKER_0,False,1.06,6.261,9,52,3,15,0.9933333333333333,0.998,0.9673333333333334,False,True,그런 적 없어요.,더럽고 냄새나는 옷을 입어야 한 적이 있거나 작은 옷이나 신발을 입거나 신고 다닌 적 있나요?
2677,44,224500,227375,2875,2.875,SPEAKER_1,SPEAKER_0,True,2.58,2.66,21,22,6,7,0.7821666666666667,0.691,0.917,False,True,일주일에 한 두번 정도 그렇게 느껴요.,요즘 행복한 것 같아? 불행한 것 같아?
3731,59,269845,272720,2875,2.875,SPEAKER_1,SPEAKER_0,True,2.1,3.3,17,30,4,8,0.985,0.973,0.9855,False,True,다들 바구니에 제출하자고 해요.,부모님이나 선생님 때문에 기분이 안 좋아진 적이 있어?
3891,25,143110,145985,2875,2.875,SPEAKER_0,SPEAKER_1,True,2.34,0.5,22,5,5,1,0.839,0.483,0.913,True,False,평상시에 삼촌은 어떤 표정을 찾으신나요?,무서워요.
2560,4,24936,27810,2874,2.874,SPEAKER_0,SPEAKER_1,True,1.381,2.5,13,22,4,6,0.90525,0.901,0.9428333333333333,True,False,이런 일이 자주 있어요?,엄마랑 대화가 안 통하면 아픈거 같아요.
2674,13,61620,64494,2874,2.874,SPEAKER_1,SPEAKER_0,True,5.061,3.221,37,28,9,8,0.9737777777777777,0.961,0.9305,False,True,태권도를 오래 배우기도 했고 잘하기도 하고요. 제가 엄청 좋아해요.,최근 일주일 동안 짜증이나 화가 난 적이 있을까요?
3891,85,512060,514934,2874,2.874,SPEAKER_0,SPEAKER_1,True,4.34,0.501,41,4,11,1,0.9606363636363636,0.94,0.969,True,False,내가 원하지 않는데도 누군가가 내 몸을 만지거나 보여달라고 한 적 있어요?,아니요.
